BASE_DATE,IR_CURVE_ID,MAT_CD,INT_RATE
20170601,A100,M0018,0.0154
20170601,A100,M0024,0.0158
20170601,A100,M0030,0.0163
20170601,A100,M0036,0.017
20170601,A100,M0048,0.0181
20170601,A100,M0060,0.019
20170601,A100,M0084,0.0209
20170601,A100,M0120,0.0226
20170601,A100,M0240,0.0234
20170609,A100,M0003,0.0124
20170609,A100,M0006,0.0131
20170609,A100,M0009,0.0138
20170609,A100,M0012,0.0142
20170609,A100,M0018,0.0152
20170609,A100,M0024,0.0158
20170609,A100,M0030,0.0162
20170609,A100,M0036,0.0169
20170609,A100,M0048,0.018
20170609,A100,M0060,0.0189
20170609,A100,M0084,0.0206
20170609,A100,M0120,0.0221
20170609,A100,M0240,0.0229
20170802,A100,M0003,0.0124
20170802,A100,M0006,0.0128
20170802,A100,M0009,0.0135
20170802,A100,M0012,0.0138
20170802,A100,M0018,0.0152
20170802,A100,M0024,0.0163
20170802,A100,M0030,0.0171
20170802,A100,M0036,0.0176
20170802,A100,M0048,0.019
20170802,A100,M0060,0.0199
20170802,A100,M0084,0.0213
20170802,A100,M0120,0.0226
20170802,A100,M0240,0.0233
20170616,E110,M0030,0.0173
20170616,E110,M0036,0.0183
20170616,E110,M0048,0.0192
20170616,E110,M0060,0.0207
20170616,E110,M0084,0.0217
20170616,E110,M0120,0.023
20170616,E110,M0240,0.0243
20170623,E110,M0003,0.0133
20170623,E110,M0006,0.0136
20170623,E110,M0009,0.0144
20170623,E110,M0012,0.015
20170623,E110,M0018,0.0162
20170623,E110,M0024,0.017
20170623,E110,M0030,0.0173
20170623,E110,M0036,0.0182
20170623,E110,M0048,0.0192
20170623,E110,M0060,0.0206
20170623,E110,M0084,0.0215
20170623,E110,M0120,0.0227
20170623,E110,M0240,0.0237
20170630,E110,M0003,0.0134
20170630,E110,M0006,0.0137
20170630,E110,M0009,0.0145
20170630,E110,M0012,0.0151
20170630,E110,M0018,0.016
20170630,E110,M0024,0.017
20170630,E110,M0030,0.0176
20170630,E110,M0036,0.0184
20170630,E110,M0048,0.0198
20170630,E110,M0060,0.0211
20170630,E110,M0084,0.0224
20170630,E110,M0120,0.0236
20170630,E110,M0240,0.0248
20170821,A100,M0003,0.0124
20170821,A100,M0006,0.0132
20170821,A100,M0009,0.0144
20170821,A100,M0012,0.0149
20170821,A100,M0018,0.0164
20170821,A100,M0024,0.0172
20170821,A100,M0030,0.0178
20170821,A100,M0036,0.0183
20170821,A100,M0048,0.0195
20170821,A100,M0060,0.0205
20170821,A100,M0084,0.0219
20170821,A100,M0120,0.0232
20170821,A100,M0240,0.0237
20170601,E110,M0003,0.0131
20170601,E110,M0006,0.0134
20170601,E110,M0009,0.0142
20170601,E110,M0012,0.0148
20170601,E110,M0018,0.0156
20170601,E110,M0024,0.0166
20170601,E110,M0030,0.0168
20170601,E110,M0036,0.0179
20170601,E110,M0048,0.019
20170601,E110,M0060,0.0205
20170601,E110,M0084,0.0218
20170601,E110,M0120,0.0234
20170601,E110,M0240,0.0252
20170609,E110,M0003,0.0131
20170609,E110,M0006,0.0134
20170609,E110,M0009,0.0142
20170609,E110,M0012,0.0147
20170609,E110,M0018,0.0156
20170609,E110,M0024,0.0166
20170609,E110,M0030,0.0167
20170609,E110,M0036,0.0178
20170609,E110,M0048,0.019
20170609,E110,M0060,0.0204
20170609,E110,M0084,0.0215
20170609,E110,M0120,0.023
20170609,E110,M0240,0.0247
20170802,E110,M0003,0.0132
20170802,E110,M0006,0.0136
20170802,E110,M0009,0.0145
20170802,E110,M0012,0.0151
20170802,E110,M0018,0.0161
20170802,E110,M0024,0.0173
20170802,E110,M0030,0.0177
20170802,E110,M0036,0.0188
20170802,E110,M0048,0.0199
20170802,E110,M0060,0.0215
20170802,E110,M0084,0.0225
20170802,E110,M0120,0.0239
20170802,E110,M0240,0.0251
20170814,A100,M0003,0.0124
20170814,A100,M0006,0.0132
20170814,A100,M0009,0.0143
20170814,A100,M0012,0.0148
20170814,A100,M0018,0.0162
20170814,A100,M0024,0.0173
20170814,A100,M0030,0.0179
20170814,A100,M0036,0.0184
20170814,A100,M0048,0.0196
20170814,A100,M0060,0.0205
20170814,A100,M0084,0.0219
20170814,A100,M0120,0.0232
20170814,A100,M0240,0.0235
20170614,A100,M0003,0.0125
20170614,A100,M0006,0.0132
20170614,A100,M0009,0.014
20170614,A100,M0012,0.0144
20170614,A100,M0018,0.0154
20170614,A100,M0024,0.0162
20170614,A100,M0030,0.0168
20170621,A100,M0003,0.0125
20170621,A100,M0006,0.0133
20170621,A100,M0009,0.0141
20170621,A100,M0012,0.0146
20170621,A100,M0018,0.0157
20170621,A100,M0024,0.0163
20170621,A100,M0030,0.0167
20170621,A100,M0036,0.0169
20170621,A100,M0048,0.0182
20170621,A100,M0060,0.019
20170621,A100,M0084,0.0204
20170621,A100,M0120,0.0214
20170621,A100,M0240,0.0222
20170628,A100,M0003,0.0126
20170628,A100,M0006,0.0135
20170628,A100,M0009,0.0143
20170628,A100,M0012,0.0149
20170628,A100,M0018,0.0158
20170628,A100,M0024,0.0167
20170628,A100,M0030,0.0171
20170628,A100,M0036,0.0172
20170628,A100,M0048,0.0187
20170628,A100,M0060,0.0194
20170628,A100,M0084,0.0209
20170628,A100,M0120,0.0219
20170628,A100,M0240,0.0225
20170814,E110,M0003,0.0131
20170814,E110,M0006,0.0138
20170814,E110,M0009,0.0153
20170814,E110,M0012,0.016
20170814,E110,M0018,0.0172
20170814,E110,M0024,0.0182
20170814,E110,M0030,0.0186
20170814,E110,M0036,0.0197
20170814,E110,M0048,0.0206
20170814,E110,M0060,0.0221
20170814,E110,M0084,0.0231
20170814,E110,M0120,0.0245
20170814,E110,M0240,0.0251
20170530,A100,M0003,0.0123
20170530,A100,M0006,0.0132
20170530,A100,M0009,0.014
20170530,A100,M0012,0.0147
20170530,A100,M0018,0.0154
20170530,A100,M0024,0.016
20170530,A100,M0030,0.0165
20170530,A100,M0036,0.0171
20170530,A100,M0048,0.0182
20170530,A100,M0060,0.0192
20170530,A100,M0084,0.0211
20170530,A100,M0120,0.0227
20170530,A100,M0240,0.0235
20170607,A100,M0003,0.0124
20170607,A100,M0006,0.0131
20170607,A100,M0009,0.0138
20170607,A100,M0012,0.0142
20170607,A100,M0018,0.0153
20170607,A100,M0024,0.0158
20170607,A100,M0030,0.0161
20170607,A100,M0036,0.0168
20170607,A100,M0048,0.0178
20170607,A100,M0060,0.0188
20170607,A100,M0084,0.0205
20170607,A100,M0120,0.022
20170607,A100,M0240,0.0229
20170614,A100,M0036,0.0168
20170614,A100,M0048,0.0182
20170614,A100,M0060,0.0191
20170614,A100,M0084,0.0205
20170614,A100,M0120,0.0217
20170614,A100,M0240,0.0227
20170807,A100,M0003,0.0124
20170807,A100,M0006,0.0129
20170807,A100,M0009,0.0136
20170807,A100,M0012,0.014
20170807,A100,M0018,0.0155
20170807,A100,M0024,0.0167
20170807,A100,M0030,0.0175
20170807,A100,M0036,0.0181
20170807,A100,M0048,0.0194
20170807,A100,M0060,0.0203
20170807,A100,M0084,0.0217
20170807,A100,M0120,0.0231
20170807,A100,M0240,0.0237
20170621,E110,M0003,0.0132
20170621,E110,M0006,0.0135
20170621,E110,M0009,0.0143
20170621,E110,M0012,0.0149
20170621,E110,M0018,0.0161
20170621,E110,M0024,0.017
20170621,E110,M0030,0.0172
20170621,E110,M0036,0.0183
20170621,E110,M0048,0.0192
20170621,E110,M0060,0.0206
20170621,E110,M0084,0.0215
20170621,E110,M0120,0.0227
20170621,E110,M0240,0.0239
20170628,E110,M0003,0.0134
20170628,E110,M0006,0.0137
20170628,E110,M0009,0.0146
20170628,E110,M0012,0.0152
20170628,E110,M0018,0.0162
20170628,E110,M0024,0.0173
20170628,E110,M0030,0.0177
20170628,E110,M0036,0.0185
20170628,E110,M0048,0.0198
20170628,E110,M0060,0.021
20170628,E110,M0084,0.0221
20170628,E110,M0120,0.0232
20170628,E110,M0240,0.0242
20170530,E110,M0003,0.0131
20170530,E110,M0006,0.0134
20170530,E110,M0009,0.0142
20170530,E110,M0012,0.0149
20170530,E110,M0018,0.0156
20170530,E110,M0024,0.0166
20170530,E110,M0030,0.0169
20170530,E110,M0036,0.018
20170530,E110,M0048,0.0191
20170530,E110,M0060,0.0207
20170530,E110,M0084,0.022
20170530,E110,M0120,0.0236
20170530,E110,M0240,0.0254
20170607,E110,M0003,0.0131
20170607,E110,M0006,0.0134
20170607,E110,M0009,0.0142
20170607,E110,M0012,0.0148
20170607,E110,M0018,0.0156
20170607,E110,M0024,0.0165
20170607,E110,M0030,0.0167
20170607,E110,M0036,0.0177
20170607,E110,M0048,0.0188
20170607,E110,M0060,0.0203
20170607,E110,M0084,0.0214
20170607,E110,M0120,0.0229
20170607,E110,M0240,0.0247
20170614,E110,M0003,0.0132
20170614,E110,M0006,0.0135
20170614,E110,M0009,0.0144
20170614,E110,M0012,0.0148
20170614,E110,M0018,0.0158
20170614,E110,M0024,0.0169
20170614,E110,M0030,0.0172
20170614,E110,M0036,0.0182
20170614,E110,M0048,0.0192
20170614,E110,M0060,0.0207
20170614,E110,M0084,0.0216
20170614,E110,M0120,0.023
20170614,E110,M0240,0.0244
20170807,E110,M0003,0.0131
20170807,E110,M0006,0.0136
20170807,E110,M0009,0.0146
20170807,E110,M0012,0.0153
20170807,E110,M0018,0.0164
20170807,E110,M0024,0.0176
20170807,E110,M0030,0.018
20170807,E110,M0036,0.0193
20170807,E110,M0048,0.0203
20170807,E110,M0060,0.0219
20170810,A100,M0003,0.0124
20170810,A100,M0006,0.0131
20170810,A100,M0009,0.0141
20170810,A100,M0012,0.0145
20170810,A100,M0018,0.0161
20170810,A100,M0024,0.0173
20170810,A100,M0030,0.018
20170810,A100,M0036,0.0184
20170810,A100,M0048,0.0197
20170810,A100,M0060,0.0206
20170810,A100,M0084,0.022
20170810,A100,M0120,0.0233
20170810,A100,M0240,0.0238
20170818,A100,M0003,0.0124
20170818,A100,M0006,0.0132
20170818,A100,M0009,0.0144
20170818,A100,M0012,0.0149
20170818,A100,M0018,0.0164
20170818,A100,M0024,0.0172
20170818,A100,M0030,0.0178
20170818,A100,M0036,0.0182
20170818,A100,M0048,0.0195
20170818,A100,M0060,0.0205
20170818,A100,M0084,0.022
20170818,A100,M0120,0.0233
20170818,A100,M0240,0.0239
20170807,E110,M0084,0.0229
20170807,E110,M0120,0.0244
20170807,E110,M0240,0.0255
20170619,A100,M0003,0.0125
20170619,A100,M0006,0.0133
20170619,A100,M0009,0.0141
20170619,A100,M0012,0.0146
20170619,A100,M0018,0.0156
20170619,A100,M0024,0.0161
20170619,A100,M0030,0.0167
20170619,A100,M0036,0.0169
20170619,A100,M0048,0.0182
20170619,A100,M0060,0.019
20170619,A100,M0084,0.0206
20170619,A100,M0120,0.0216
20170619,A100,M0240,0.0226
20170626,A100,M0003,0.0125
20170626,A100,M0006,0.0134
20170626,A100,M0009,0.0142
20170626,A100,M0012,0.0148
20170626,A100,M0018,0.0158
20170626,A100,M0024,0.0164
20170626,A100,M0030,0.0168
20170626,A100,M0036,0.0169
20170626,A100,M0048,0.0182
20170626,A100,M0060,0.0189
20170626,A100,M0084,0.0204
20170626,A100,M0120,0.0213
20170626,A100,M0240,0.0219
20170810,E110,M0003,0.0132
20170810,E110,M0006,0.0138
20170810,E110,M0009,0.0151
20170810,E110,M0012,0.0158
20170810,E110,M0018,0.017
20170810,E110,M0024,0.0178
20170810,E110,M0030,0.0186
20170810,E110,M0036,0.0197
20170810,E110,M0048,0.0206
20170810,E110,M0060,0.0222
20170810,E110,M0084,0.0232
20170810,E110,M0120,0.0246
20170810,E110,M0240,0.0255
20170818,E110,M0003,0.013
20170818,E110,M0006,0.0139
20170818,E110,M0009,0.0153
20170818,E110,M0012,0.0161
20170818,E110,M0018,0.0171
20170818,E110,M0024,0.018
20170818,E110,M0030,0.0185
20170818,E110,M0036,0.0194
20170818,E110,M0048,0.0204
20170818,E110,M0060,0.0221
20170818,E110,M0084,0.0232
20170818,E110,M0120,0.0246
20170818,E110,M0240,0.0255
20170526,A100,M0003,0.0125
20170526,A100,M0006,0.0133
20170526,A100,M0009,0.0141
20170526,A100,M0012,0.0148
20170526,A100,M0018,0.0156
20170526,A100,M0024,0.0161
20170526,A100,M0030,0.0166
20170526,A100,M0036,0.0173
20170526,A100,M0048,0.0184
20170526,A100,M0060,0.0193
20170526,A100,M0084,0.0212
20170526,A100,M0120,0.0228
20170526,A100,M0240,0.0237
20170602,A100,M0003,0.0123
20170602,A100,M0006,0.0131
20170602,A100,M0009,0.0138
20170602,A100,M0012,0.0144
20170602,A100,M0018,0.0153
20170602,A100,M0024,0.0158
20170602,A100,M0030,0.0162
20170602,A100,M0036,0.0169
20170602,A100,M0048,0.0179
20170602,A100,M0060,0.0188
20170602,A100,M0084,0.0208
20170602,A100,M0120,0.0225
20170602,A100,M0240,0.0234
20170803,A100,M0003,0.0124
20170803,A100,M0006,0.0128
20170803,A100,M0009,0.0134
20170803,A100,M0012,0.0138
20170803,A100,M0018,0.0152
20170803,A100,M0024,0.0164
20170803,A100,M0030,0.0172
20170803,A100,M0036,0.0177
20170803,A100,M0048,0.019
20170803,A100,M0060,0.02
20170619,E110,M0003,0.0132
20170619,E110,M0006,0.0135
20170619,E110,M0009,0.0143
20170619,E110,M0012,0.0149
20170619,E110,M0018,0.0159
20170619,E110,M0024,0.0167
20170619,E110,M0030,0.0172
20170619,E110,M0036,0.0182
20170619,E110,M0048,0.0191
20170619,E110,M0060,0.0206
20170619,E110,M0084,0.0217
20170619,E110,M0120,0.0229
20170619,E110,M0240,0.0243
20170626,E110,M0003,0.0134
20170626,E110,M0006,0.0137
20170626,E110,M0009,0.0145
20170626,E110,M0012,0.015
20170626,E110,M0018,0.0161
20170626,E110,M0024,0.0171
20170626,E110,M0030,0.0174
20170626,E110,M0036,0.0182
20170626,E110,M0048,0.0192
20170626,E110,M0060,0.0206
20170626,E110,M0084,0.0215
20170626,E110,M0120,0.0226
20170626,E110,M0240,0.0236
20170526,E110,M0003,0.0131
20170526,E110,M0006,0.0134
20170526,E110,M0009,0.0143
20170526,E110,M0012,0.015
20170526,E110,M0018,0.0158
20170526,E110,M0024,0.0167
20170526,E110,M0030,0.0171
20170526,E110,M0036,0.0182
20170526,E110,M0048,0.0193
20170526,E110,M0060,0.0209
20170526,E110,M0084,0.0222
20170526,E110,M0120,0.0237
20170526,E110,M0240,0.0255
20170602,E110,M0003,0.0131
20170602,E110,M0006,0.0134
20170602,E110,M0009,0.0142
20170602,E110,M0012,0.0148
20170602,E110,M0018,0.0156
20170602,E110,M0024,0.0164
20170602,E110,M0030,0.0167
20170602,E110,M0036,0.0177
20170602,E110,M0048,0.0189
20170602,E110,M0060,0.0204
20170602,E110,M0084,0.0217
20170602,E110,M0120,0.0233
20170602,E110,M0240,0.0252
20170612,A100,M0003,0.0125
20170612,A100,M0006,0.0132
20170612,A100,M0009,0.014
20170612,A100,M0012,0.0144
20170612,A100,M0018,0.0156
20170612,A100,M0024,0.0162
20170612,A100,M0030,0.0167
20170612,A100,M0036,0.0169
20170612,A100,M0048,0.0186
20170612,A100,M0060,0.0195
20170612,A100,M0084,0.0211
20170612,A100,M0120,0.0222
20170612,A100,M0240,0.0233
20170803,A100,M0084,0.0214
20170803,A100,M0120,0.0227
20170803,A100,M0240,0.0233
20170808,A100,M0003,0.0124
20170808,A100,M0006,0.0129
20170808,A100,M0009,0.0137
20170808,A100,M0012,0.0142
20170808,A100,M0018,0.0158
20170808,A100,M0024,0.017
20170808,A100,M0030,0.0178
20170808,A100,M0036,0.0183
20170808,A100,M0048,0.0196
20170808,A100,M0060,0.0205
20170808,A100,M0084,0.0219
20170808,A100,M0120,0.0232
20170808,A100,M0240,0.0238
20170816,A100,M0003,0.0124
20170816,A100,M0006,0.0132
20170816,A100,M0009,0.0145
20170816,A100,M0012,0.0149
20170816,A100,M0018,0.0165
20170816,A100,M0024,0.0174
20170816,A100,M0030,0.0181
20170816,A100,M0036,0.0186
20170816,A100,M0048,0.0198
20170816,A100,M0060,0.0207
20170816,A100,M0084,0.0222
20170816,A100,M0120,0.0235
20170816,A100,M0240,0.0238
20170612,E110,M0003,0.0132
20170612,E110,M0006,0.0135
20170612,E110,M0009,0.0144
20170612,E110,M0012,0.0149
20170612,E110,M0018,0.0159
20170612,E110,M0024,0.0169
20170612,E110,M0030,0.0173
20170612,E110,M0036,0.0183
20170612,E110,M0048,0.0195
20170612,E110,M0060,0.021
20170612,E110,M0084,0.0221
20170612,E110,M0120,0.0235
20170612,E110,M0240,0.0251
20170717,E110,M0003,0.0132
20170717,E110,M0006,0.0136
20170717,E110,M0009,0.0144
20170717,E110,M0012,0.0152
20170717,E110,M0018,0.0162
20170717,E110,M0024,0.0174
20170717,E110,M0030,0.018
20170717,E110,M0036,0.0188
20170717,E110,M0048,0.0202
20170717,E110,M0060,0.0217
20170717,E110,M0084,0.0229
20170717,E110,M0120,0.0243
20170717,E110,M0240,0.0249
20170724,E110,M0003,0.0133
20170724,E110,M0006,0.0137
20170724,E110,M0009,0.0146
20170724,E110,M0012,0.0152
20170724,E110,M0018,0.0162
20170724,E110,M0024,0.0173
20170724,E110,M0030,0.0177
20170724,E110,M0036,0.0186
20170724,E110,M0048,0.0197
20170724,E110,M0060,0.0212
20170724,E110,M0084,0.0223
20170724,E110,M0120,0.0237
20170724,E110,M0240,0.0246
20170731,E110,M0003,0.0132
20170731,E110,M0006,0.0136
20170731,E110,M0009,0.0145
20170731,E110,M0012,0.0152
20170731,E110,M0018,0.0161
20170731,E110,M0024,0.0172
20170731,E110,M0030,0.0176
20170731,E110,M0036,0.0188
20170731,E110,M0048,0.0198
20170731,E110,M0060,0.0213
20170731,E110,M0084,0.0223
20170731,E110,M0120,0.0237
20170731,E110,M0240,0.0247
20151229,A100,M0003,0.0155
20151229,A100,M0006,0.0159
20151229,A100,M0009,0.0161
20151229,A100,M0012,0.0163
20151229,A100,M0018,0.0164
20151229,A100,M0024,0.0164
20151229,A100,M0030,0.0165
20151229,A100,M0036,0.0166
20151229,A100,M0048,0.0175
20151229,A100,M0060,0.0184
20151229,A100,M0084,0.0199
20151229,A100,M0120,0.0209
20151229,A100,M0240,0.0216
20151209,A100,M0003,0.0155
20151209,A100,M0006,0.0159
20151209,A100,M0009,0.0162
20151209,A100,M0012,0.0165
20151209,A100,M0018,0.017
20151209,A100,M0024,0.0171
20151209,A100,M0030,0.0175
20151209,A100,M0036,0.0179
20151209,A100,M0048,0.0188
20151209,A100,M0060,0.0196
20151209,A100,M0084,0.0211
20151209,A100,M0120,0.0225
20151209,A100,M0240,0.0232
20151229,E110,M0003,0.0164
20151229,E110,M0006,0.0167
20151229,E110,M0009,0.017
20151229,E110,M0012,0.0171
20151229,E110,M0018,0.0173
20151202,A100,M0003,0.016
20151202,A100,M0006,0.0163
20151202,A100,M0009,0.0164
20151202,A100,M0012,0.0167
20151202,A100,M0018,0.0172
20151202,A100,M0024,0.0174
20151202,A100,M0030,0.0175
20151202,A100,M0036,0.018
20151202,A100,M0048,0.0191
20151202,A100,M0060,0.02
20151202,A100,M0084,0.0215
20151202,A100,M0120,0.0231
20151202,A100,M0240,0.024
20151209,E110,M0003,0.0163
20151209,E110,M0006,0.0166
20151209,E110,M0009,0.017
20151209,E110,M0012,0.0171
20151209,E110,M0018,0.0178
20151209,E110,M0024,0.0182
20151209,E110,M0030,0.0183
20151209,E110,M0036,0.0189
20151209,E110,M0048,0.0197
20151209,E110,M0060,0.0211
20151209,E110,M0084,0.0221
20151209,E110,M0120,0.0237
20151209,E110,M0240,0.0249
20170720,A100,M0003,0.0123
20170720,A100,M0006,0.0132
20170720,A100,M0009,0.0141
20170720,A100,M0012,0.0146
20170720,A100,M0018,0.0158
20170720,A100,M0024,0.0166
20170720,A100,M0030,0.0173
20170720,A100,M0036,0.0176
20170720,A100,M0048,0.019
20170720,A100,M0060,0.0197
20170720,A100,M0084,0.0212
20170720,A100,M0120,0.0225
20170720,A100,M0240,0.023
20170727,A100,M0003,0.0124
20170727,A100,M0006,0.0131
20170727,A100,M0009,0.0137
20170727,A100,M0012,0.0141
20170727,A100,M0018,0.0153
20170727,A100,M0024,0.0163
20170727,A100,M0030,0.017
20170727,A100,M0036,0.0174
20170727,A100,M0048,0.0187
20170727,A100,M0060,0.0195
20170727,A100,M0084,0.021
20170727,A100,M0120,0.0223
20170727,A100,M0240,0.0228
20151229,E110,M0024,0.0176
20151229,E110,M0030,0.0176
20151229,E110,M0036,0.018
20151229,E110,M0048,0.0185
20151229,E110,M0060,0.0198
20151229,E110,M0084,0.021
20151229,E110,M0120,0.0222
20151229,E110,M0240,0.0233
20151202,E110,M0003,0.017
20151202,E110,M0006,0.0172
20151202,E110,M0009,0.0175
20151202,E110,M0012,0.0178
20151202,E110,M0018,0.0184
20151202,E110,M0024,0.0188
20151202,E110,M0030,0.0189
20151202,E110,M0036,0.0192
20151202,E110,M0048,0.0201
20151202,E110,M0060,0.0216
20151202,E110,M0084,0.0225
20151202,E110,M0120,0.0242
20151202,E110,M0240,0.0257
20170713,E110,M0003,0.0132
20170713,E110,M0006,0.0136
20170713,E110,M0009,0.0144
20170713,E110,M0012,0.0151
20170713,E110,M0018,0.0163
20170713,E110,M0024,0.0173
20170713,E110,M0030,0.0179
20170713,E110,M0036,0.0188
20170713,E110,M0048,0.02
20170713,E110,M0060,0.0214
20170713,E110,M0084,0.0225
20170713,E110,M0120,0.0239
20170713,E110,M0240,0.0246
20170720,E110,M0003,0.0133
20170720,E110,M0006,0.0136
20170720,E110,M0009,0.0145
20170720,E110,M0012,0.0151
20170720,E110,M0018,0.0162
20170720,E110,M0024,0.0173
20170720,E110,M0030,0.0179
20170720,E110,M0036,0.0188
20170720,E110,M0048,0.0199
20170720,E110,M0060,0.0214
20170720,E110,M0084,0.0224
20170720,E110,M0120,0.0238
20170720,E110,M0240,0.0247
20170727,E110,M0003,0.0133
20170727,E110,M0006,0.0137
20170727,E110,M0009,0.0146
20170727,E110,M0012,0.0152
20170727,E110,M0018,0.0161
20170727,E110,M0024,0.0172
20170727,E110,M0030,0.0175
20170727,E110,M0036,0.0186
20170727,E110,M0048,0.0196
20170727,E110,M0060,0.0211
20170727,E110,M0084,0.0222
20170727,E110,M0120,0.0236
20170727,E110,M0240,0.0245
20151214,A100,M0003,0.0155
20151214,A100,M0006,0.0159
20151214,A100,M0009,0.0161
20151214,A100,M0012,0.0165
20151214,A100,M0018,0.0169
20151214,A100,M0024,0.0169
20151214,A100,M0030,0.0172
20151214,A100,M0036,0.0173
20151214,A100,M0048,0.0187
20151214,A100,M0060,0.0196
20151214,A100,M0084,0.0211
20151214,A100,M0120,0.0223
20151214,A100,M0240,0.0232
20151207,A100,M0003,0.0157
20151207,A100,M0006,0.016
20151207,A100,M0009,0.0162
20151207,A100,M0012,0.0165
20151207,A100,M0018,0.017
20151207,A100,M0024,0.0174
20151207,A100,M0030,0.0178
20151207,A100,M0036,0.0183
20151207,A100,M0048,0.0194
20151207,A100,M0060,0.0203
20151207,A100,M0084,0.0219
20151207,A100,M0120,0.0235
20151207,A100,M0240,0.0241
20151214,E110,M0003,0.0164
20151214,E110,M0006,0.0167
20151214,E110,M0009,0.0171
20151214,E110,M0012,0.0172
20151214,E110,M0018,0.0178
20151214,E110,M0024,0.0181
20151214,E110,M0030,0.0181
20151214,E110,M0036,0.0186
20151214,E110,M0048,0.0195
20151214,E110,M0060,0.0211
20151214,E110,M0084,0.0221
20151214,E110,M0120,0.0236
20151214,E110,M0240,0.0249
20170718,A100,M0003,0.0123
20170718,A100,M0006,0.0131
20170718,A100,M0009,0.014
20170718,A100,M0012,0.0146
20170718,A100,M0018,0.0159
20170718,A100,M0024,0.0167
20170718,A100,M0030,0.0174
20170718,A100,M0036,0.0177
20170718,A100,M0048,0.0191
20170718,A100,M0060,0.0199
20170718,A100,M0084,0.0214
20170718,A100,M0120,0.0227
20170718,A100,M0240,0.023
20170725,A100,M0003,0.0124
20170725,A100,M0006,0.0131
20170725,A100,M0009,0.0139
20170725,A100,M0012,0.0143
20170725,A100,M0018,0.0155
20170725,A100,M0024,0.0164
20170725,A100,M0030,0.017
20170725,A100,M0036,0.0174
20170725,A100,M0048,0.0187
20170725,A100,M0060,0.0195
20170725,A100,M0084,0.021
20170725,A100,M0120,0.0222
20170725,A100,M0240,0.0227
20151207,E110,M0003,0.0165
20151207,E110,M0006,0.0167
20151207,E110,M0009,0.0171
20151207,E110,M0012,0.0173
20151207,E110,M0018,0.0179
20151207,E110,M0024,0.0184
20151207,E110,M0030,0.0186
20151207,E110,M0036,0.0192
20151207,E110,M0048,0.0202
20151207,E110,M0060,0.0219
20151207,E110,M0084,0.0228
20151207,E110,M0120,0.0247
20151207,E110,M0240,0.0258
20170718,E110,M0003,0.0132
20170718,E110,M0006,0.0136
20170718,E110,M0009,0.0144
20170718,E110,M0012,0.0152
20170718,E110,M0018,0.0162
20170718,E110,M0024,0.0173
20170718,E110,M0030,0.0179
20170718,E110,M0036,0.0188
20170718,E110,M0048,0.0201
20170718,E110,M0060,0.0215
20170718,E110,M0084,0.0226
20170718,E110,M0120,0.0241
20170718,E110,M0240,0.0247
20170725,E110,M0003,0.0133
20170725,E110,M0006,0.0137
20170725,E110,M0009,0.0145
20170725,E110,M0012,0.0151
20170725,E110,M0018,0.0161
20170725,E110,M0024,0.0172
20170725,E110,M0030,0.0176
20170725,E110,M0036,0.0186
20151210,A100,M0003,0.0156
20151210,A100,M0006,0.0158
20151210,A100,M0009,0.0161
20151210,A100,M0012,0.0164
20151210,A100,M0018,0.0169
20151210,A100,M0024,0.0169
20151210,A100,M0030,0.0173
20151210,A100,M0036,0.0174
20151210,A100,M0048,0.0186
20151210,A100,M0060,0.0195
20151210,A100,M0084,0.021
20151210,A100,M0120,0.0223
20151210,A100,M0240,0.0232
20170725,E110,M0048,0.0196
20170725,E110,M0060,0.0211
20170725,E110,M0084,0.0222
20170725,E110,M0120,0.0236
20170725,E110,M0240,0.0244
20151230,A100,M0003,0.0154
20151230,A100,M0006,0.0157
20151230,A100,M0009,0.016
20151230,A100,M0012,0.0162
20151230,A100,M0018,0.0163
20151230,A100,M0024,0.0164
20151230,A100,M0030,0.0166
20151230,A100,M0036,0.0166
20151230,A100,M0048,0.0177
20151230,A100,M0060,0.0186
20151230,A100,M0084,0.02
20151230,A100,M0120,0.021
20151230,A100,M0240,0.0218
20151203,A100,M0003,0.0158
20151203,A100,M0006,0.0161
20151203,A100,M0009,0.0162
20151203,A100,M0012,0.0164
20151203,A100,M0018,0.0169
20151203,A100,M0024,0.0172
20151203,A100,M0030,0.0175
20151203,A100,M0036,0.0179
20151203,A100,M0048,0.0191
20151203,A100,M0060,0.02
20151203,A100,M0084,0.0215
20151203,A100,M0120,0.0231
20151203,A100,M0240,0.0239
20151210,E110,M0003,0.0162
20151210,E110,M0006,0.0165
20151210,E110,M0009,0.0169
20151210,E110,M0012,0.017
20151210,E110,M0018,0.0177
20151210,E110,M0024,0.018
20151210,E110,M0030,0.0181
20151210,E110,M0036,0.0186
20151210,E110,M0048,0.0195
20151210,E110,M0060,0.021
20151210,E110,M0084,0.022
20151210,E110,M0120,0.0237
20151210,E110,M0240,0.0249
20170714,A100,M0003,0.0123
20170714,A100,M0006,0.0131
20170714,A100,M0009,0.014
20170714,A100,M0012,0.0146
20170714,A100,M0018,0.0158
20170714,A100,M0024,0.0167
20170714,A100,M0030,0.0174
20170714,A100,M0036,0.0177
20170714,A100,M0048,0.019
20170714,A100,M0060,0.0198
20170714,A100,M0084,0.0214
20170714,A100,M0120,0.0226
20170714,A100,M0240,0.0229
20170721,A100,M0003,0.0124
20170721,A100,M0006,0.0131
20170721,A100,M0009,0.014
