CERT,PY,KM,PRICE,FUEL,MODEL
Normal,2002,200000,680,Gasoline,E-Class
Guaranteed,2008,157600,1050,Gasoline,E-Class
Normal,2011,115423,2200,Gasoline,E-Class
Guaranteed,2011,57248,2790,Gasoline,E-Class
Normal,2007,89000,2700,Gasoline,E-Class
Normal,2012,110000,2250,Diesel,E-Class
Guaranteed,2011,113520,2570,Diesel,E-Class
Normal,2011,91500,2430,Gasoline,E-Class
Normal,2016,11304,5800,Diesel,E-Class
Normal,2013,32000,3750,Diesel,E-Class
Normal,2016,20819,4570,Diesel,E-Class
Normal,2010,200265,1550,Diesel,E-Class
Normal,2015,26503,4800,Gasoline,E-Class
Normal,2016,21699,4550,Diesel,E-Class
Normal,2013,55000,3430,Gasoline,E-Class
Normal,2004,194735,480,Gasoline,E-Class
Normal,2010,104000,2330,Gasoline,E-Class
Normal,2014,63568,3800,Gasoline,E-Class
Normal,2010,79501,2440,Diesel,E-Class
Normal,2016,36000,5980,Gasoline,E-Class
Normal,2014,66000,3590,Diesel,E-Class
Normal,2005,140187,830,Gasoline,E-Class
Normal,2015,16500,4200,Gasoline,E-Class
Normal,2016,7900,5890,Diesel,E-Class
Normal,2014,69464,3780,Diesel,E-Class
Normal,2015,57978,4400,Diesel,E-Class
Normal,2016,34000,4400,Diesel,E-Class
Normal,2007,161986,1090,Gasoline,E-Class
Normal,2012,105290,2590,Diesel,E-Class
Normal,2007,130000,900,Gasoline,E-Class
Normal,2015,36832,4690,Diesel,E-Class
Normal,2011,130000,1980,Gasoline,E-Class
Normal,2010,144273,2100,Gasoline,E-Class
Normal,2013,50000,2900,Diesel,E-Class
Normal,2010,130000,2200,Gasoline,E-Class
Normal,2011,125530,2099,Gasoline,E-Class
Certificated,2014,35728,4300,Diesel,E-Class
Certificated,2014,47298,4350,Gasoline,E-Class
Certificated,2014,56311,4100,Gasoline,E-Class
Guaranteed,2001,108151,500,Gasoline,E-Class
Normal,2013,122000,2780,Diesel,E-Class
Normal,2011,81000,2390,Gasoline,E-Class
Normal,2011,66000,2490,Gasoline,E-Class
Normal,2016,12384,5950,Diesel,E-Class
Normal,2009,87151,2199,Gasoline,E-Class
Normal,2016,10000,6800,Gasoline,E-Class
Normal,2015,68140,4350,Diesel,E-Class
Guaranteed,2013,30427,3550,Gasoline,E-Class
Normal,2012,172000,1890,Gasoline,E-Class
Normal,2014,76000,3799,Diesel,E-Class
Normal,2016,34000,6100,Gasoline,E-Class
Normal,2016,15000,5950,Diesel,E-Class
Normal,2016,42000,5500,Diesel,E-Class
Normal,2015,5879,4850,Gasoline,E-Class
Certificated,2016,18033,4700,Gasoline,E-Class
Normal,2013,74636,3100,Gasoline,E-Class
Normal,2012,26000,3050,Gasoline,E-Class
Normal,2001,227000,390,Gasoline,E-Class
Normal,2009,230000,2100,Diesel,E-Class
Normal,2016,26435,4400,Diesel,E-Class
Normal,2014,73500,3700,Diesel,E-Class
Normal,2015,68870,4350,Diesel,E-Class
Normal,2010,89037,2430,Gasoline,E-Class
Normal,2010,99887,4000,Gasoline,E-Class
Normal,2011,84000,2590,Gasoline,E-Class
Normal,2013,74319,3280,Diesel,E-Class
Normal,2010,45400,2890,Gasoline,E-Class
Normal,2009,38241,2510,Gasoline,E-Class
Normal,2011,97638,2420,Gasoline,E-Class
Normal,2009,108961,2230,Gasoline,E-Class
Normal,2014,81366,3950,Diesel,E-Class
Normal,2006,150700,780,Gasoline,E-Class
Normal,2013,90000,3590,Diesel,E-Class
Normal,2017,8171,8750,Gasoline,E-Class
Normal,2014,89999,3150,Diesel,E-Class
Normal,2004,190584,1500,Gasoline,E-Class
Normal,2015,50000,3990,Diesel,E-Class
Normal,2015,30000,4450,Diesel,E-Class
Normal,2017,12000,5850,Diesel,E-Class
Normal,2015,40000,5400,Gasoline,E-Class
Normal,2010,89000,3000,Gasoline,E-Class
Normal,2016,11346,6050,Diesel,E-Class
Normal,2001,140000,2290,Gasoline,E-Class
Normal,2011,49281,2690,Gasoline,E-Class
Normal,2003,200000,650,Gasoline,E-Class
Normal,2004,198000,580,Gasoline,E-Class
Normal,2016,7061,6500,Gasoline,E-Class
Normal,2014,18872,7750,Gasoline,E-Class
Normal,2013,73769,2860,Gasoline,E-Class
Normal,2016,6594,5450,Gasoline,E-Class
Normal,2017,3800,6400,Diesel,E-Class
Normal,1991,345900,600,Gasoline,E-Class
Normal,2008,149000,910,Gasoline,E-Class
Normal,2014,88000,2950,Gasoline,E-Class
Normal,2009,150000,2450,Gasoline,E-Class
Normal,2015,46000,4550,Diesel,E-Class
Normal,1980,240000,2500,Gasoline,E-Class
Normal,2014,60000,3800,Diesel,E-Class
Normal,2009,90446,1840,Gasoline,E-Class
Normal,2015,54950,4200,Diesel,E-Class
Normal,1995,475000,900,Gasoline,E-Class
Normal,2006,147419,1150,Gasoline,E-Class
Certificated,2017,1092,5650,Gasoline,E-Class
Normal,2012,49768,2700,Gasoline,E-Class
Normal,2006,96179,800,Gasoline,E-Class
Normal,2012,86000,2590,Gasoline,E-Class
Normal,2016,16130,6320,Gasoline,E-Class
Normal,2015,72574,4030,Diesel,E-Class
Normal,2017,5145,10000,Gasoline,E-Class
Normal,2001,125288,499,Gasoline,E-Class
Normal,2006,260369,600,Gasoline,E-Class
Normal,2010,134000,1699,Gasoline,E-Class
Guaranteed,2017,30808,6000,Diesel,E-Class
Normal,2010,105399,2180,Gasoline,E-Class
Normal,2015,79000,3750,Gasoline,E-Class
Normal,2014,43000,4350,Gasoline,E-Class
Certificated,2014,56642,4100,Gasoline,E-Class
Normal,2002,244000,550,Gasoline,E-Class
Normal,2013,31000,3700,Diesel,E-Class
Normal,2013,58000,3650,Gasoline,E-Class
Normal,2012,81000,2500,Gasoline,E-Class
Normal,2012,92829,2550,Gasoline,E-Class
Certificated,2014,69839,4050,Gasoline,E-Class
Normal,2003,170000,530,Gasoline,E-Class
Normal,2014,72535,3780,Diesel,E-Class
Normal,2007,114600,1100,Gasoline,E-Class
Normal,1995,247305,1000,Gasoline,E-Class
Normal,2016,16800,5900,Diesel,E-Class
Normal,2015,46000,4700,Diesel,E-Class
Normal,2010,58000,2100,Gasoline,E-Class
Normal,2015,62266,4350,Diesel,E-Class
Normal,2010,130000,2130,Gasoline,E-Class
Normal,2014,120000,3370,Diesel,E-Class
Normal,2010,79000,2150,Gasoline,E-Class
Normal,2012,138000,2449,Diesel,E-Class
Normal,2013,15600,3480,Diesel,E-Class
Normal,2013,64000,3720,Diesel,E-Class
Normal,2013,105000,2750,Gasoline,E-Class
Certificated,2017,2400,5600,Gasoline,E-Class
Normal,2011,63100,2450,Gasoline,E-Class
Normal,2011,137174,2130,Gasoline,E-Class
Normal,2011,125295,2500,Diesel,E-Class
Normal,2015,52100,4750,Gasoline,E-Class
Normal,2014,41000,3880,Gasoline,E-Class
Normal,2014,28500,4950,Gasoline,E-Class
Normal,2012,100000,2499,Diesel,E-Class
Normal,2011,125000,2500,Gasoline,E-Class
Normal,2007,170000,1150,Diesel,E-Class
Normal,2013,62300,6000,Gasoline,E-Class
Guaranteed,2014,75269,4300,Gasoline,E-Class
Guaranteed,2010,82145,2200,Gasoline,E-Class
Guaranteed,2016,11498,16300,Gasoline,G-Class
Certificated,2013,4742,14600,Gasoline,G-Class
Normal,2015,44545,9800,Diesel,G-Class
Normal,2016,16618,15700,Gasoline,G-Class
Normal,2016,22147,15900,Gasoline,G-Class
Normal,2016,16000,15900,Gasoline,G-Class
Certificated,2017,9306,17100,Gasoline,G-Class
Normal,2014,41900,14300,Gasoline,G-Class
Certificated,2016,92,29900,Gasoline,G-Class
Normal,2017,25746,12300,Diesel,G-Class
Normal,2002,89701,6200,Gasoline,G-Class
Normal,2013,54665,8700,Diesel,G-Class
Guaranteed,2014,52416,9750,Diesel,G-Class
Normal,2013,76161,8650,Diesel,G-Class
Normal,2013,78900,8220,Diesel,G-Class
Normal,2016,16000,15300,Gasoline,G-Class
Normal,2014,24000,14600,Gasoline,G-Class
Normal,2013,55000,14500,Gasoline,G-Class
Certificated,2015,39100,9900,Diesel,G-Class
Normal,2017,1754,12400,Diesel,G-Class
Normal,2013,14000,13780,Gasoline,G-Class
Normal,2015,16861,16500,Gasoline,G-Class
Normal,2015,34000,10300,Diesel,G-Class
Guaranteed,2013,84036,8099,Diesel,G-Class
Normal,2013,10500,13650,Gasoline,G-Class
Normal,2003,140000,5300,Gasoline,G-Class
Normal,2016,8000,27000,Gasoline,G-Class
Normal,2012,103000,7890,Diesel,G-Class
Normal,2012,71821,7900,Diesel,G-Class
Normal,2016,67000,9300,Gasoline,G-Class
Normal,2013,98000,12800,Gasoline,G-Class
Normal,2013,87000,8550,Diesel,G-Class
Normal,2011,70895,10700,Gasoline,G-Class
Normal,2012,32318,12900,Gasoline,G-Class
Normal,2014,30000,14500,Gasoline,G-Class
Normal,2014,44800,9200,Diesel,G-Class
Normal,2014,86826,2960,Diesel,GLA-Class
Guaranteed,2015,84193,3650,Gasoline,GLA-Class
Normal,2015,32000,3500,Diesel,GLA-Class
Certificated,2015,43377,3500,Diesel,GLA-Class
Certificated,2017,1000,6100,Gasoline,GLA-Class
Certificated,2017,1000,6100,Gasoline,GLA-Class
Certificated,2017,12400,3900,Diesel,GLA-Class
Guaranteed,2017,364,3990,Gasoline,GLA-Class
Normal,2015,27475,3670,Diesel,GLA-Class
Certificated,2017,1000,5900,Gasoline,GLA-Class
Normal,2017,3700,5400,Gasoline,GLA-Class
Normal,2016,20148,3940,Diesel,GLA-Class
Normal,2015,58900,3390,Diesel,GLA-Class
Normal,2015,22912,4299,Gasoline,GLA-Class
Normal,2015,59872,3190,Diesel,GLA-Class
Guaranteed,2017,12640,3990,Diesel,GLA-Class
Normal,2014,86826,2960,Diesel,GLA-Class
Normal,2015,65248,3270,Diesel,GLA-Class
Normal,2015,17731,3750,Diesel,GLA-Class
Normal,2015,35500,3620,Diesel,GLA-Class
Normal,2017,527,5850,Gasoline,GLA-Class
Guaranteed,2016,34535,3850,Diesel,GLA-Class
Normal,2016,11000,3790,Diesel,GLA-Class
Normal,2016,31517,3600,Diesel,GLA-Class
Guaranteed,2016,16305,4050,Diesel,GLA-Class
Normal,2016,11848,3300,Diesel,GLA-Class
Guaranteed,2015,33192,3550,Diesel,GLA-Class
Guaranteed,2017,15755,3990,Diesel,GLA-Class
Guaranteed,2016,15847,4820,Gasoline,GLA-Class
Normal,2015,23000,4300,Gasoline,GLA-Class
Normal,2015,40000,3190,Diesel,GLA-Class
Normal,2016,8997,3990,Diesel,GLA-Class
Normal,2015,60800,3120,Diesel,GLA-Class
Guaranteed,2016,20142,4750,Gasoline,GLA-Class
Guaranteed,2017,8609,5790,Gasoline,GLA-Class
Normal,2016,15369,4690,Gasoline,GLA-Class
Normal,2016,8700,5050,Gasoline,GLA-Class
Normal,2016,8473,3850,Diesel,GLA-Class
Normal,2015,46480,3450,Diesel,GLA-Class
Guaranteed,2015,16047,4590,Gasoline,GLA-Class
Certificated,2017,1751,5550,Gasoline,GLA-Class
Certificated,2015,13219,4770,Gasoline,GLA-Class
Certificated,2016,2301,5250,Gasoline,GLA-Class
Certificated,2017,1988,5550,Gasoline,GLA-Class
Certificated,2016,18560,4900,Gasoline,GLA-Class
Certificated,2015,46216,3600,Diesel,GLA-Class
Certificated,2017,4731,5550,Gasoline,GLA-Class
Certificated,2017,1152,5550,Gasoline,GLA-Class
Guaranteed,2014,56009,3280,Diesel,GLA-Class
Normal,2017,952,5690,Gasoline,GLA-Class
Normal,2017,1380,5690,Gasoline,GLA-Class
Normal,2016,18051,4899,Gasoline,GLA-Class
Guaranteed,2015,15228,4300,Gasoline,GLA-Class
Certificated,2015,8920,4500,Gasoline,GLA-Class
Certificated,2015,43072,3500,Diesel,GLA-Class
Certificated,2017,783,5500,Gasoline,GLA-Class
Normal,2015,45885,3450,Diesel,GLA-Class
Normal,2016,19000,3650,Diesel,GLA-Class
Normal,2016,8300,4990,Gasoline,GLA-Class
Normal,2014,22919,3290,Diesel,GLA-Class
Guaranteed,2016,20948,3750,Diesel,GLA-Class
Guaranteed,2016,6631,5090,Gasoline,GLA-Class
Normal,2014,58255,3250,Diesel,GLA-Class
Normal,2015,42900,3400,Diesel,GLA-Class
Normal,2017,1800,3990,Gasoline,GLA-Class
Normal,2016,22000,3750,Diesel,GLA-Class
Certificated,2017,889,6100,Gasoline,GLA-Class
Normal,2015,13000,3450,Diesel,GLA-Class
Normal,2016,12407,3850,Diesel,GLA-Class
Guaranteed,2015,47824,3990,Gasoline,GLA-Class
Normal,2016,19000,5150,Gasoline,GLA-Class
Normal,2014,141518,2530,Diesel,GLA-Class
Normal,2016,24600,3650,Diesel,GLA-Class
Normal,2015,12025,3880,Gasoline,GLA-Class
Normal,2014,13283,3450,Diesel,GLA-Class
Normal,2016,12310,3930,Diesel,GLA-Class
Normal,2015,47000,3430,Diesel,GLA-Class
Normal,2014,60000,3190,Diesel,GLA-Class
Normal,2016,15800,4880,Gasoline,GLA-Class
Certificated,2016,42000,3550,Diesel,GLA-Class
Normal,2016,27000,5099,Diesel,GLC-Class
Normal,2016,28000,5319,Diesel,GLC-Class
Certificated,2017,4354,8600,Gasoline,GLC-Class
Normal,2017,8000,6700,Diesel,GLC-Class
Normal,2017,35000,7700,Gasoline,GLC-Class
Normal,2016,44025,5250,Diesel,GLC-Class
Certificated,2016,40000,5600,Diesel,GLC-Class
Normal,2016,54375,5278,Diesel,GLC-Class
Guaranteed,2017,12423,5699,Diesel,GLC-Class
Certificated,2017,3175,6000,Diesel,GLC-Class
Certificated,2017,10010,6800,Diesel,GLC-Class
Guaranteed,2016,11040,5890,Diesel,GLC-Class
Certificated,2017,6512,8500,Gasoline,GLC-Class
Certificated,2017,4580,8500,Gasoline,GLC-Class
Certificated,2017,4632,8500,Gasoline,GLC-Class
Certificated,2017,3294,8500,Gasoline,GLC-Class
Certificated,2017,4580,8500,Gasoline,GLC-Class
Certificated,2016,6379,8500,Gasoline,GLC-Class
Normal,2017,17568,5700,Diesel,GLC-Class
Guaranteed,2016,97257,4690,Diesel,GLC-Class
Normal,2016,18400,4800,Diesel,GLC-Class
Normal,2016,24448,5350,Diesel,GLC-Class
Normal,2016,23506,6350,Diesel,GLC-Class
Certificated,2017,4200,8600,Gasoline,GLC-Class
Normal,2017,10000,6600,Diesel,GLC-Class
Normal,2017,3271,5680,Diesel,GLC-Class
Normal,2017,5000,8500,Gasoline,GLC-Class
Certificated,2017,5169,8800,Gasoline,GLC-Class
Certificated,2017,5565,8600,Gasoline,GLC-Class
Normal,2016,32000,5500,Diesel,GLC-Class
Normal,2017,16765,5980,Diesel,GLC-Class
Normal,2016,28748,5850,Diesel,GLC-Class
Certificated,2017,10577,6400,Diesel,GLC-Class
Normal,2016,3100,4950,Diesel,GLC-Class
Normal,2017,14500,6650,Diesel,GLC-Class
Normal,2017,14000,6750,Diesel,GLC-Class
Normal,2016,24944,5590,Diesel,GLC-Class
Certificated,2016,17423,8200,Gasoline,GLC-Class
Normal,2017,6700,6600,Diesel,GLC-Class
Certificated,2017,5752,8600,Diesel,GLE-Class
Normal,2017,888,8590,Diesel,GLE-Class
Guaranteed,2017,11216,12700,Gasoline,GLE-Class
Certificated,2017,9488,7900,Diesel,GLE-Class
Normal,2016,21800,7980,Diesel,GLE-Class
Certificated,2017,2460,14300,Gasoline,GLE-Class
Certificated,2017,2766,14100,Gasoline,GLE-Class
Certificated,2017,11245,9200,Diesel,GLE-Class
Normal,2017,12216,13300,Gasoline,GLE-Class
Certificated,2017,10486,8400,Diesel,GLE-Class
Certificated,2016,55199,6800,Diesel,GLE-Class
Certificated,2017,1285,14300,Gasoline,GLE-Class
Normal,2016,20000,7899,Diesel,GLE-Class
Certificated,2017,8723,14100,Gasoline,GLE-Class
Normal,2017,7476,8190,Diesel,GLE-Class
Guaranteed,2017,12833,9390,Diesel,GLE-Class
Normal,2016,35000,7290,Diesel,GLE-Class
Certificated,2017,4875,9600,Diesel,GLE-Class
Certificated,2017,9630,9200,Diesel,GLE-Class
Normal,2016,20356,7490,Diesel,GLE-Class
Normal,2016,38641,8190,Diesel,GLE-Class
Guaranteed,2017,3337,12990,Gasoline,GLE-Class
Certificated,2017,2850,14300,Gasoline,GLE-Class
Certificated,2017,1000,14500,Gasoline,GLE-Class
Certificated,2017,3120,14300,Gasoline,GLE-Class
Certificated,2017,11636,8300,Diesel,GLE-Class
Certificated,2017,9420,8300,Diesel,GLE-Class
Guaranteed,2017,10434,12300,Gasoline,GLE-Class
Certificated,2017,12704,12400,Gasoline,GLE-Class
Normal,2016,20000,7899,Diesel,GLE-Class
Guaranteed,2017,14860,8100,Diesel,GLE-Class
Normal,2017,15000,8450,Diesel,GLE-Class
Certificated,2017,9700,8450,Diesel,GLE-Class
Certificated,2016,8660,7990,Diesel,GLE-Class
Normal,2017,4500,8199,Diesel,GLE-Class
Normal,2016,32000,7490,Diesel,GLE-Class
Normal,2016,16537,8600,Diesel,GLE-Class
Normal,2016,13000,8300,Diesel,GLE-Class
Certificated,2016,8780,9200,Diesel,GLE-Class
Certificated,2017,3900,7500,Diesel,GLE-Class
Normal,2016,37000,7700,Diesel,GLE-Class
Certificated,2017,12740,9300,Diesel,GLE-Class
Certificated,2017,10290,9200,Diesel,GLE-Class
Certificated,2017,3790,9200,Diesel,GLE-Class
Certificated,2017,10830,8300,Diesel,GLE-Class
Certificated,2017,8160,8300,Diesel,GLE-Class
Certificated,2017,8800,9000,Diesel,GLE-Class
Certificated,2017,10286,9200,Diesel,GLE-Class
Certificated,2017,9553,14100,Gasoline,GLE-Class
Certificated,2017,11533,9200,Diesel,GLE-Class
Normal,2016,26081,7690,Diesel,GLE-Class
Normal,2016,4000,8450,Diesel,GLE-Class
Normal,2016,14000,7780,Diesel,GLE-Class
Normal,2017,13000,11900,Gasoline,GLE-Class
Normal,2016,19000,7840,Diesel,GLE-Class
Certificated,2017,9432,9200,Diesel,GLE-Class
Certificated,2017,25611,9200,Diesel,GLE-Class
Certificated,2017,13186,9200,Diesel,GLE-Class
Certificated,2016,8383,10570,Gasoline,GLE-Class
Certificated,2017,13351,8300,Diesel,GLE-Class
Certificated,2017,5115,9600,Diesel,GLE-Class
Certificated,2017,12103,8300,Diesel,GLE-Class
Certificated,2017,7536,8270,Diesel,GLE-Class
Certificated,2016,9449,8050,Diesel,GLE-Class
Certificated,2017,12676,8300,Diesel,GLE-Class
Certificated,2017,5298,8300,Diesel,GLE-Class
Certificated,2016,3741,10850,Gasoline,GLE-Class
Normal,2017,1310,9670,Diesel,GLE-Class
Certificated,2016,7137,8400,Diesel,GLE-Class
Normal,2017,19400,9000,Diesel,GLE-Class
Normal,2016,8900,10550,Gasoline,GLE-Class
Certificated,2017,3060,9700,Diesel,GLE-Class
Normal,2017,13000,9190,Diesel,GLE-Class
Guaranteed,2016,25350,6990,Diesel,GLE-Class
Certificated,2017,10300,14000,Gasoline,GLE-Class
Certificated,2017,10041,7900,Diesel,GLE-Class
Certificated,2017,12140,8750,Diesel,GLE-Class
Certificated,2017,10720,8750,Diesel,GLE-Class
Certificated,2017,940,14200,Gasoline,GLE-Class
Certificated,2017,7660,8750,Diesel,GLE-Class
Certificated,2017,8574,7900,Diesel,GLE-Class
Certificated,2017,9783,8750,Diesel,GLE-Class
Certificated,2017,10257,8750,Diesel,GLE-Class
Certificated,2016,11883,8000,Diesel,GLE-Class
Normal,2017,11687,10700,Diesel,GLE-Class
Normal,2016,17900,9650,Gasoline,GLE-Class
Normal,2017,14992,9090,Diesel,GLE-Class
Normal,2016,43000,6600,Diesel,GLE-Class
Normal,2017,11000,8200,Diesel,GLE-Class
Normal,2017,8000,9200,Diesel,GLE-Class
Normal,2017,22940,7950,Diesel,GLE-Class
Normal,2016,4194,9390,Gasoline,GLE-Class
Guaranteed,2016,22170,7900,Diesel,GLE-Class
Normal,2017,8320,8199,Diesel,GLE-Class
Normal,2016,37900,7000,Diesel,GLE-Class
Normal,2016,15343,9650,Gasoline,GLE-Class
Normal,2016,81000,6399,Diesel,GLE-Class
Normal,2017,24725,8890,Diesel,GLE-Class
Certificated,2017,5720,7950,Diesel,GLE-Class
Certificated,2017,10220,8850,Diesel,GLE-Class
Certificated,2017,1826,12550,Gasoline,GLE-Class
Certificated,2017,8900,9150,Diesel,GLE-Class
Normal,2016,72000,5850,Diesel,GLE-Class
Normal,2016,5700,8600,Diesel,GLE-Class
Normal,2016,23967,7850,Diesel,GLE-Class
Normal,2016,19316,7750,Diesel,GLE-Class
Certificated,2017,1680,9300,Diesel,GLE-Class
Guaranteed,2017,13226,9250,Diesel,GLE-Class
Certificated,2017,20225,9100,Diesel,GLE-Class
Certificated,2017,6934,9200,Diesel,GLE-Class
Certificated,2017,9534,8300,Diesel,GLE-Class
Certificated,2017,10734,8300,Diesel,GLE-Class
Certificated,2017,2570,14300,Gasoline,GLE-Class
Normal,2017,23505,7840,Diesel,GLE-Class
Certificated,2017,1002,14500,Gasoline,GLE-Class
Certificated,2017,13420,8600,Diesel,GLE-Class
Normal,2015,32000,4090,Diesel,GLK-Class
Normal,2013,25729,4070,Diesel,GLK-Class
Normal,2010,221248,1650,Diesel,GLK-Class
Guaranteed,2015,111030,3330,Diesel,GLK-Class
Normal,2014,99600,3290,Diesel,GLK-Class
Normal,2014,124000,3390,Diesel,GLK-Class
Normal,2013,95000,3230,Diesel,GLK-Class
Guaranteed,2011,117392,2170,Diesel,GLK-Class
Normal,2012,130655,2590,Diesel,GLK-Class
Guaranteed,2012,85011,2950,Diesel,GLK-Class
Certificated,2012,77891,2900,Diesel,GLK-Class
Guaranteed,2010,88303,2400,Diesel,GLK-Class
Normal,2012,47000,3520,Diesel,GLK-Class
Normal,2012,55582,3120,Diesel,GLK-Class
Normal,2012,49000,2980,Diesel,GLK-Class
Normal,2011,169725,2090,Diesel,GLK-Class
Normal,2014,65558,3590,Diesel,GLK-Class
Normal,2012,74724,2700,Diesel,GLK-Class
Normal,2012,61000,3490,Diesel,GLK-Class
Guaranteed,2009,193726,1600,Diesel,GLK-Class
Normal,2014,68000,3850,Diesel,GLK-Class
Normal,2011,125875,2450,Diesel,GLK-Class
Normal,2014,88000,3690,Diesel,GLK-Class
Normal,2012,93000,3290,Diesel,GLK-Class
Normal,2015,40012,3820,Diesel,GLK-Class
Normal,2011,85102,2450,Diesel,GLK-Class
Normal,2014,74000,3350,Diesel,GLK-Class
Normal,2014,68000,3600,Diesel,GLK-Class
Normal,2011,117000,2170,Diesel,GLK-Class
Normal,2010,190000,1750,Diesel,GLK-Class
Normal,2013,19400,4060,Diesel,GLK-Class
Guaranteed,2010,66321,2599,Diesel,GLK-Class
Normal,2013,97987,3250,Diesel,GLK-Class
Guaranteed,2011,137658,2330,Diesel,GLK-Class
Normal,2014,68000,3850,Diesel,GLK-Class
Guaranteed,2010,81918,2650,Diesel,GLK-Class
Certificated,2015,55982,4250,Diesel,GLK-Class
Normal,2014,100000,3300,Diesel,GLK-Class
Normal,2012,75643,2650,Diesel,GLK-Class
Normal,2010,91380,2400,Diesel,GLK-Class
Normal,2012,128000,2380,Diesel,GLK-Class
Guaranteed,2013,70738,3590,Diesel,GLK-Class
Normal,2013,119779,3190,Diesel,GLK-Class
Guaranteed,2011,183720,1879,Diesel,GLK-Class
Normal,2014,109000,3260,Diesel,GLK-Class
Normal,2011,55624,2750,Diesel,GLK-Class
Normal,2014,77607,3460,Diesel,GLK-Class
Normal,2014,39960,3600,Diesel,GLK-Class
Normal,2014,20835,3890,Diesel,GLK-Class
Normal,2014,32000,3950,Diesel,GLK-Class
Normal,2014,43108,4099,Diesel,GLK-Class
Normal,2013,84000,3290,Diesel,GLK-Class
Normal,2012,72000,3000,Diesel,GLK-Class
Normal,2012,105000,2400,Diesel,GLK-Class
Normal,2010,137059,1830,Diesel,GLK-Class
Normal,2014,49035,3730,Diesel,GLK-Class
Guaranteed,2010,172414,2100,Diesel,GLK-Class
Normal,2014,42255,3880,Diesel,GLK-Class
Normal,2009,176900,1790,Diesel,GLK-Class
Normal,2010,99082,2330,Diesel,GLK-Class
Normal,2012,84692,2540,Diesel,GLK-Class
Normal,2015,45751,3700,Diesel,GLK-Class
Normal,2011,126110,2190,Diesel,GLK-Class
Normal,2015,38000,4500,Diesel,GLK-Class
Normal,2010,197250,1830,Diesel,GLK-Class
Normal,2014,39268,3890,Diesel,GLK-Class
