코드,날짜,종가,전일비,시가,고가,저가,거래량
000060,20021017,13600,600,12900,13650,12800,104666
000060,20021016,13000,100,13200,13200,12900,81470
000060,20021015,12900,400,12800,13150,12550,98050
000060,20021014,12500,950,12050,12550,11900,54372
000060,20021011,11550,50,11850,12000,11450,43680
000060,20021010,11500,-750,11750,12250,11250,68220
000060,20021009,12250,-500,12850,12850,12100,30540
000060,20021008,12750,-100,12600,13050,12500,69060
000060,20021007,12850,-250,13150,13250,12450,163820
000060,20021004,13100,-50,13050,13400,12950,118225
000060,20021002,13150,650,12900,13600,12800,252270
000060,20021001,12500,900,11300,12550,11300,83730
000060,20020930,11600,-650,11550,12000,11500,39810
000060,20020927,12250,100,12250,12250,11950,57190
000060,20020926,12150,-200,12600,12750,12100,62100
000060,20020925,12350,-350,12700,12750,12100,39890
000060,20020924,12700,-300,12900,13100,12600,50470
000060,20020923,13000,-600,13300,13300,12800,50620
000060,20020919,13600,-150,13850,14000,13550,25520
000060,20020918,13750,-500,13650,13950,13650,35930
000060,20020917,14250,400,14100,14250,13850,83870
000060,20020916,13850,-150,14200,14200,13600,52860
000060,20020913,14000,-300,13900,14150,13800,98770
000060,20020912,14300,300,13800,14300,13800,80276
000060,20020911,14000,650,13400,14000,13400,61220
000060,20020910,13350,400,13000,13400,13000,39330
000060,20020909,12950,-700,13700,13800,12800,67240
000060,20020906,13650,-450,13650,13950,13600,52130
000060,20020905,14100,0,14150,14350,14000,61670
000060,20020904,14100,-400,14200,14300,13900,145800
000060,20020903,14500,-500,15200,15200,14450,116650
000060,20020902,15000,800,14500,15200,14450,258820
000060,20020830,14200,800,13550,14200,13500,131960
000060,20020829,13400,-300,13700,13800,13300,79580
000060,20020828,13700,-200,13650,14100,13650,87230
000060,20020827,13900,-400,14150,14400,13800,115620
000060,20020826,14300,100,14200,14400,14000,50470
000060,20020823,14200,0,14200,14700,14000,185890
000060,20020822,14200,550,13800,14500,13600,186030
000060,20020821,13650,350,13000,13650,13000,86600
000060,20020820,13300,200,13700,13700,13050,101180
000060,20020819,13100,-450,13300,13600,13050,47120
000060,20020816,13550,150,14000,14000,13400,81470
000060,20020814,13400,150,13000,13400,12900,61100
000060,20020813,13250,350,13000,13250,12650,75330
000060,20020812,12900,500,12250,13000,12250,61880
000060,20020809,12400,200,12500,12700,12400,60640
000060,20020808,12200,0,12350,12450,12000,39420
000060,20020807,12200,50,12500,12600,12200,60660
000060,20020806,12150,-50,11900,12300,11800,60580
000060,20020805,12200,-700,12700,12800,12200,61130
000060,20020802,12900,400,12400,13000,12200,90810
000060,20020801,12500,100,12600,12950,12300,59600
000060,20020731,12400,100,12400,13000,12200,108690
000060,20020730,12300,700,12250,12700,12000,128690
000060,20020729,11600,-350,12000,12300,11500,59160
000060,20020726,11950,-550,12500,12600,11800,44780
000060,20020725,12500,100,13050,13300,12500,54270
000060,20020724,12400,-500,12500,12600,12300,34000
000060,20020723,12900,700,12000,12950,11950,52060
000060,20020722,12200,-900,12300,12600,11900,55090
000060,20020719,13100,-400,13150,13200,12550,47270
000060,20020718,13500,200,13500,13750,13200,42690
000060,20020716,13300,-750,14100,14200,13100,90790
000060,20020715,14050,-1250,14850,15050,14050,185076
000060,20020712,15300,350,15200,15500,15000,54190
000060,20020711,14950,-550,15300,15300,14850,54030
000060,20020710,15500,1000,14300,15500,14200,107280
000060,20020709,14500,400,14100,14500,14100,37680
000060,20020708,14100,100,14500,14650,14100,95800
000060,20020705,14000,350,13600,14250,13600,148860
000060,20020704,13650,750,13700,13700,13150,71100
000060,20020703,12900,400,12500,13100,12250,63480
000060,20020702,12500,-250,12100,13050,12100,122730
000060,20020628,12750,1050,12100,13150,12100,125900
000060,20020627,11700,100,11800,12300,11650,101050
000060,20020626,11600,-1800,12700,12750,11500,64242
000060,20020625,13400,-550,13600,14300,13400,33508
000060,20020624,13950,-100,14000,14050,13200,43350
000060,20020621,14050,100,13900,14200,13300,33740
000060,20020620,13950,150,13600,14000,11850,103230
000060,20020619,13800,-1500,15000,15250,13800,57225
000060,20020618,15300,-600,16000,16150,15300,41720
000060,20020617,15900,-600,16600,16600,15900,34710
000060,20020614,16500,-350,17000,17000,16500,36170
000060,20020612,16850,250,16350,16900,16350,30550
000060,20020611,16600,400,16500,16750,16300,59072
000060,20020610,16200,600,16000,16400,15800,41790
000060,20020607,15600,-800,16000,16150,15600,34760
000060,20020605,16400,1400,15100,16450,15100,143840
000060,20020604,15000,-550,15000,15250,14850,38000
000060,20020603,15550,250,15200,15800,14850,54370
000060,20020531,15300,-500,15500,15850,15250,49680
000060,20020530,15800,-200,15700,16000,15400,76500
000060,20020529,16000,-400,15950,16150,15700,47910
000060,20020528,16400,450,15750,16400,15700,79420
000060,20020527,15950,-900,16600,16900,15950,62700
000060,20020524,16850,400,16500,17000,16500,157920
000060,20020523,16450,300,16000,16850,16000,208610
000060,20020522,16150,250,15600,16150,15250,175170
000060,20020521,15900,-800,16500,16550,15900,128972
000060,20020520,16700,-250,17000,17200,16600,128880
000060,20020517,16950,0,16950,17200,16700,142720
000060,20020516,16950,-50,17200,17200,16700,74300
000060,20020515,17000,450,16900,17150,16700,177410
000060,20020514,16550,450,16350,16700,16350,168980
000060,20020513,16100,-250,15950,16350,15800,180195
000060,20020510,16350,-500,17000,17100,16300,197984
000060,20020509,16850,150,17200,17400,16500,493265
000060,20020508,16700,-400,17500,17600,16400,505450
000060,20020507,17100,-250,16750,17750,16700,128576
000060,20020506,17350,-900,18000,18600,17350,303902
000060,20020503,18250,-900,18900,19000,18100,74590
000060,20020502,19150,750,18700,19200,18600,188074
000060,20020430,18400,-100,18200,18850,17300,136340
000060,20020429,18500,-1500,19200,19900,18300,92797
000060,20020426,20000,500,19600,20200,19000,77590
000060,20020425,19500,-1650,21150,21150,19500,155250
000060,20020424,21150,-300,21000,22450,21000,224010
000060,20020423,21450,-450,21500,21650,20850,151890
000060,20020422,21900,-700,23200,23250,21600,283340
000060,20020419,22600,-300,23100,23900,22500,341161
000060,20020418,22900,1000,21350,23550,21350,533230
000060,20020417,21900,600,21100,21900,20850,356326
000060,20020416,21300,-650,21900,22600,21300,253800
000060,20020415,21950,250,22000,22850,21600,370700
000060,20020412,21700,0,21050,22150,20550,254580
000060,20020411,21700,400,20900,22300,20850,335810
000060,20020410,21300,700,20000,21300,19650,289460
000060,20020409,20600,-400,20600,21000,20100,237260
000060,20020408,21000,1700,19400,21700,19400,880180
000060,20020404,19300,-100,19000,19900,18900,297005
000060,20020403,19400,1900,20100,20100,18500,683794
000060,20020402,17500,-300,17900,18200,17300,119690
000060,20020401,17800,-50,18150,19000,17800,255779
000060,20020329,17850,250,17600,18150,17600,123830
000060,20020328,17600,-300,17650,18350,17450,138296
000060,20020327,17900,-500,18150,18550,17900,161900
000060,20020326,18400,-200,18250,18550,17500,191750
000060,20020325,18600,-600,19000,19400,18400,221510
000060,20020322,19200,-150,19200,19700,18800,201744
000060,20020321,19350,-50,19100,19600,18800,153885
000060,20020320,19400,-1600,20800,21400,19350,334260
000060,20020319,21000,450,20300,21000,19600,240837
000060,20020318,20550,600,20900,21700,20150,387750
000060,20020315,19950,1500,18700,20200,18600,476110
000060,20020314,18450,400,18300,18450,17550,159700
000060,20020313,18050,-150,18000,18700,17800,189155
000060,20020312,18200,-100,18200,19400,18000,518514
000060,20020311,18300,1300,16950,18900,16800,344538
000060,20020308,17000,-500,17300,17500,16750,104880
000060,20020307,17500,-900,18600,18600,17500,259424
000060,20020306,18400,750,17750,18600,17650,434780
000060,20020305,17650,150,17700,17900,17350,180073
000060,20020304,17500,-500,18500,18800,17400,307640
000060,20020228,18000,300,18000,18500,17450,363490
000060,20020227,17700,1200,16300,17800,16200,367404
000060,20020226,16500,-50,16850,16850,16450,122180
000060,20020225,16550,150,16600,16800,16450,149631
000060,20020222,16400,400,15600,16750,15500,322017
000060,20020221,16000,0,16250,16350,15900,121450
000060,20020220,16000,-500,16200,16200,15750,98370
000060,20020219,16500,-350,16850,17000,16250,94727
000060,20020218,16850,600,16600,17050,16250,159070
000060,20020215,16250,-50,16000,16700,15900,159983
000060,20020214,16300,700,16200,16400,16000,170560
000060,20020208,15600,1300,14550,15900,14300,234415
000060,20020207,14300,-600,14900,15150,14050,132670
000060,20020206,14900,-150,14750,15300,14750,177926
000060,20020205,15050,-50,14500,15200,14200,257349
000060,20020204,15100,-400,15700,16000,14800,182305
000060,20020201,15500,-700,16300,16550,15500,251032
000060,20020131,16200,-500,17050,17200,16000,321320
000060,20020130,16700,-1100,17050,17300,16450,233470
000060,20020129,17800,-400,18250,18850,17800,202595
000060,20020128,18200,0,18200,18600,17700,295866
000060,20020125,18200,1350,17150,18500,16850,513707
000060,20020124,16850,150,17000,17300,16550,353229
000060,20020123,16700,550,15800,16900,15800,472472
000060,20020122,16150,-300,16100,16650,15800,394382
000060,20020121,16450,850,15500,16450,15100,402992
000060,20020118,15600,-550,16350,16900,15300,239140
000060,20020117,16150,-350,15550,16200,15150,284370
000060,20020116,16500,350,15650,17200,15300,322506
000060,20020115,16150,-1650,17200,17500,15800,305144
000060,20020114,17800,-950,18200,18650,17400,258505
000060,20020111,18750,-900,19000,20700,18150,343285
000060,20020110,19650,1650,17900,20300,17650,329310
000060,20020109,18000,900,17300,18100,16800,197372
000060,20020108,17100,200,16800,18300,16550,392111
000060,20020107,16900,1850,15300,17300,15050,270709
000060,20020104,15050,750,14500,15500,13800,346387
000060,20020103,14300,100,14500,14900,14100,298785
000060,20020102,14200,1500,12700,14400,12550,278955
000060,20011228,12700,1200,11800,13000,11600,266420
000060,20011227,11500,650,10800,11600,10800,197990
000060,20011226,10850,150,10900,11250,10650,134380
000060,20011224,10700,-100,11200,11400,10700,104500
000060,20011221,10800,-300,10800,11600,10550,305190
000060,20011220,11100,1320,10100,11200,10100,436160
000060,20011219,9780,-220,10050,10500,9550,101530
000060,20011218,10000,-350,10500,10650,10000,145190
000060,20011217,10350,-850,11000,11100,10300,170490
000060,20011214,11200,900,10000,11500,9900,377820
000060,20011213,10300,850,9280,10300,9280,286520
000060,20011212,9450,100,9300,9550,9050,100780
000060,20011211,9350,-250,9400,9550,9130,132900
000060,20011210,9600,-400,9900,9900,9170,338770
000060,20011207,10000,100,9700,10000,9570,306290
000060,20011206,9900,200,9900,10400,9570,415880
000060,20011205,9700,600,9500,9700,9350,313780
000060,20011204,9100,-200,9520,9920,9050,331010
000060,20011203,9300,950,8500,9600,8500,337030
000060,20011130,8350,150,8400,8500,8200,204960
000060,20011129,8200,740,7380,8360,7350,241550
000060,20011128,7460,-860,8250,8250,7300,147540
000060,20011127,8320,-330,8640,8780,8250,232940
000060,20011126,8650,750,8250,9070,8150,449190
000060,20011123,7900,400,7700,8200,7500,308450
000060,20011122,7500,300,7210,7600,7120,126700
000060,20011121,7200,0,7150,7250,7070,112780
000060,20011120,7200,-50,7250,7440,6920,176430
000060,20011119,7250,750,6610,7290,6610,273060
000060,20011116,6500,0,6520,6570,6410,57070
000060,20011115,6500,-230,6840,6840,6450,61330
000060,20011114,6730,50,6780,6880,6650,150320
000060,20011113,6680,-20,6650,6700,6470,48460
000060,20011112,6700,250,6700,6730,6510,73990
000060,20011109,6450,-100,6600,6680,6350,61020
000060,20011108,6550,-190,6610,6800,6450,121250
000060,20011107,6740,-110,6900,6920,6710,63750
000060,20011106,6850,150,6820,6900,6760,107180
000060,20011105,6700,180,6650,6800,6550,66650
000060,20011102,6520,-10,6520,6760,6460,180720
000060,20011101,6530,650,5940,6690,5880,336060
000060,20011031,5880,60,5700,5950,5700,68120
000060,20011030,5820,-80,5950,5950,5710,48010
000060,20011029,5900,50,5840,5900,5700,103390
000060,20011026,5850,-50,5990,6170,5850,84390
000060,20011025,5900,0,6090,6180,5870,106790
000060,20011024,5900,290,5720,6100,5640,129580
000060,20011023,5610,10,5700,5930,5610,154980
000060,20011022,5600,10,5670,5670,5450,46500
000060,20011019,5590,-10,5610,5670,5530,41860
000060,20011018,5600,-90,5600,5800,5600,102030
000060,20011017,5690,40,5730,5850,5520,100160
000060,20011016,5650,550,5100,5650,5100,204570
000060,20011015,5100,100,5100,5230,5000,145020
000060,20011012,5000,100,5010,5080,4930,84090
000060,20011011,4900,10,5000,5090,4900,231360
000060,20011010,4890,60,4910,4990,4870,59830
000060,20011009,4830,30,4950,4950,4765,93360
000060,20011008,4800,-35,4950,5030,4660,104530
000060,20011005,4835,235,4565,5100,4510,209410
000060,20011004,4600,275,4510,4600,4460,54950
000060,20010928,4325,145,4210,4545,4130,66610
000060,20010927,4180,120,4120,4210,4100,13500
000060,20010926,4060,-15,4150,4150,4050,11850
000060,20010925,4075,5,4340,4340,4050,30930
000060,20010924,4070,50,4150,4190,4020,23780
000060,20010921,4020,-130,3750,4100,3750,17230
000060,20010920,4150,60,4010,4170,3990,42380
000060,20010919,4090,-10,4000,4200,4000,66310
000060,20010918,4100,400,3995,4150,3805,38790
000060,20010917,3700,-600,4300,4300,3700,33690
000060,20010914,4300,-200,4590,4680,3950,128980
000060,20010913,4500,-80,4500,4630,4310,193580
000060,20010912,4580,-800,4580,4740,4580,87720
000060,20010911,5380,-120,5700,5700,5330,35430
000060,20010910,5500,-100,5540,5600,5410,27180
000060,20010907,5600,150,5300,5600,5280,66200
000060,20010906,5450,40,5400,5650,5400,36400
000060,20010905,5410,0,5360,5450,5310,28000
000060,20010904,5410,80,5260,5480,5230,39120
000060,20010903,5330,0,5350,5480,5270,48710
000060,20010831,5330,-670,5880,5950,5300,124820
000060,20010830,6000,40,5800,6060,5670,67780
000060,20010829,5960,-440,6400,6450,5900,94330
000060,20010828,6400,280,5900,6410,5900,107930
000060,20010827,6120,-80,6200,6370,6120,37750
000060,20010824,6200,100,6100,6210,5900,70680
000060,20010823,6100,-100,6450,6450,6100,57030
000060,20010822,6200,190,6000,6480,5950,106120
000060,20010821,6010,-70,6150,6240,5900,69680
000060,20010820,6080,-230,6150,6250,6010,104080
000060,20010817,6310,-210,6720,6720,6200,249480
000060,20010816,6520,120,6370,6750,6250,367080
000060,20010814,6400,690,5730,6560,5730,291000
000060,20010813,5710,0,5730,5800,5600,15720
000060,20010810,5710,-90,5860,5970,5710,37400
000060,20010809,5800,-320,6000,6000,5800,59490
000060,20010808,6120,150,6050,6150,5860,77770
000060,20010807,5970,210,5650,5970,5650,102950
000060,20010806,5760,-220,5810,5990,5750,46530
000060,20010803,5980,40,6090,6150,5940,73120
000060,20010802,5940,-70,6010,6200,5810,130000
000060,20010801,6010,150,5960,6220,5900,208970
000060,20010731,5860,760,5120,5860,5050,120200
000060,20010730,5100,-50,5180,5180,5010,44500
000060,20010727,5150,180,5200,5200,5070,73730
000060,20010726,4970,120,5200,5200,4930,111040
000060,20010725,4850,-150,5000,5000,4650,164890
000060,20010724,5000,0,4990,5000,4575,115120
000060,20010723,5000,-380,5300,5440,5000,24790
000060,20010720,5380,-120,5500,5530,5340,48160
000060,20010719,5500,10,5370,5640,5370,37400
000060,20010718,5490,-300,5850,5940,5400,98920
000060,20010716,5790,-310,6100,6110,5750,179960
000060,20010713,6100,-440,6600,6800,6100,50980
000060,20010712,6540,50,6410,6680,6410,101310
000060,20010711,6490,-110,6300,6500,6300,50220
000060,20010710,6600,-260,6860,6860,6600,31650
000060,20010709,6860,0,6530,6860,6400,77550
000060,20010706,6860,-280,7010,7140,6850,43870
000060,20010705,7140,-200,7450,7450,7140,28310
